ROUTE_ID,STOP_ID,ROUTE_NAME,STOP_NAME,OBJECTID,x,y
4610,14001757,University,"72 Peachgrove Rd, Hamilton",293,1802393.7495,5815539.1504
4641,14001757,Flagstaff North,"72 Peachgrove Rd, Hamilton",294,1802393.7495,5815539.1504
4638,14001759,Dinsdale,"25 Mārama St, Hamilton",295,1800054.9395,5815037.7127
4656,14001773,Nawton,"118 Rimu St, Hamilton",296,1798641.4943,5816181.2978
4612,14001779,Claudelands,"46 Raymond St, Hamilton",297,1803058.9961,5818233.7547
3771,14001793,Orbiter,"255 Peachgrove Rd, Hamilton",298,1801935.214,5817003.8885
4612,14001793,Claudelands,"255 Peachgrove Rd, Hamilton",299,1801935.214,5817003.8885
4641,14001793,Flagstaff North,"255 Peachgrove Rd, Hamilton",300,1801935.214,5817003.8885
15643,14001795,Bremworth / Templeview,"26 King St, Hamilton",301,1799804.1165,5815394.109
3771,14001812,Orbiter,"272 Peachgrove Rd, Hamilton",302,1801924.9462,5817034.4534
4612,14001812,Claudelands,"272 Peachgrove Rd, Hamilton",303,1801924.9462,5817034.4534
4641,14001812,Flagstaff North,"272 Peachgrove Rd, Hamilton",304,1801924.9462,5817034.4534
9022,14001813,Flagstaff,"78A Endeavour Ave, Hamilton",305,1798757.8183,5821384.6421
12858,14001821,Comet,"1 Splitt Ave, Hamilton",306,1801856.6716,5811899.8989
4638,14001834,Dinsdale,"116 Farnborough Dr, Hamilton",307,1795544.995,5816283.8213
4616,14001839,Rototuna,"Opp 39 Kimbrae Dr, Hamilton",308,1799840.6174,5823121.1033
9022,14001839,Flagstaff,"Opp 39 Kimbrae Dr, Hamilton",309,1799840.6174,5823121.1033
9032,14001839,Rototuna Circular,"Opp 39 Kimbrae Dr, Hamilton",310,1799840.6174,5823121.1033
4610,14001842,University,"228 Old Farm Rd, Hamilton",311,1803762.9462,5815859.6905
4641,14001846,Flagstaff North,"8 Farringdon Dr, Hamilton",312,1799013.5908,5822051.4467
15643,14001853,Bremworth / Templeview,"23 Poaka Ave, Hamilton",313,1797624.3949,5814235.4403
4620,14001858,Te Rapa,"66 Garnett Ave, Hamilton",314,1798423.9901,5817614.6609
4648,14001862,Chartwell,"Opp 588 River Rd, Hamilton",315,1799821.0505,5817407.3349
9022,14001862,Flagstaff,"Opp 588 River Rd, Hamilton",316,1799821.0505,5817407.3349
9032,14001862,Rototuna Circular,"Opp 588 River Rd, Hamilton",317,1799821.0505,5817407.3349
4618,14001865,Hamilton Gardens Uni,"18 Wellington St, Hamilton",318,1801969.0211,5814391.465
12858,14001872,Comet,"10 Garden Heights Ave, Hamilton",319,1801570.2268,5811433.5499
4604,14001889,Hillcrest,"291 Grey St, Hamilton",320,1801974.5909,5814446.0697
4618,14001889,Hamilton Gardens Uni,"291 Grey St, Hamilton",321,1801974.5909,5814446.0697
15643,14001903,Bremworth / Templeview,"31 King St, Hamilton",322,1799815.326,5815395.9476
19537,14001908,Meteor,"53 Commerce St, Hamilton",323,1799659.4183,5815522.1056
4606,14001909,Fairfield,"110 Bankwood Rd, Hamilton",324,1800568.1257,5818655.6446
4616,14001909,Rototuna,"110 Bankwood Rd, Hamilton",325,1800568.1257,5818655.6446
9022,14001909,Flagstaff,"110 Bankwood Rd, Hamilton",326,1800568.1257,5818655.6446
9032,14001909,Rototuna Circular,"110 Bankwood Rd, Hamilton",327,1800568.1257,5818655.6446
4616,14001915,Rototuna,"1044 Heaphy Tce, Hamilton",328,1801024.236,5817214.2742
9022,14001915,Flagstaff,"1044 Heaphy Tce, Hamilton",329,1801024.236,5817214.2742
4604,14001921,Hillcrest,"108 Naylor St, Hamilton",330,1803112.7089,5814162.527
4618,14001921,Hamilton Gardens Uni,"108 Naylor St, Hamilton",331,1803112.7089,5814162.527
4606,14001928,Fairfield,"75 Holland Rd, Hamilton",332,1801397.3473,5817463.4279
12858,14001929,Comet,"3 Thackeray St, Hamilton (Anglesea Pharmacy)",333,1800982.9692,5814808.6663
4604,14001930,Hillcrest,"24 Howell Ave, Hamilton",334,1804397.0575,5813384.776
3771,14001940,Orbiter,"Pūkete Rd, Hamilton (Cullimore St)",335,1797392.6385,5819932.4904
4620,14001940,Te Rapa,"Pūkete Rd, Hamilton (Cullimore St)",336,1797392.6385,5819932.4904
4620,14001946,Te Rapa,"5 Norris Ave, Hamilton (Kiwispan)",337,1798346.8156,5818608.2717
4606,14001948,Fairfield,"201 Hukanui Rd, Hamilton",338,1800877.828,5819401.0313
4612,14001948,Claudelands,"201 Hukanui Rd, Hamilton",339,1800877.828,5819401.0313
19537,14001954,Meteor,"Opp 7 Silverdale Rd, Hamilton",340,1805329.2885,5814256.9859
4618,14001954,Hamilton Gardens Uni,"Opp 7 Silverdale Rd, Hamilton",341,1805329.2885,5814256.9859
4606,14001960,Fairfield,"84 Mardon Rd, Hamilton",342,1802260.6713,5817676.8912
12858,14001964,Comet,"252 Ulster St, Hamilton",343,1799791.0168,5816523.0589
4656,14001972,Nawton,"56 Rimu St, Hamilton",344,1799070.5516,5816143.3965
12858,14001992,Comet,"70 Dixon Rd, Hamilton",345,1802225.72,5811375.7346
4616,14001994,Rototuna,"106 Wentworth Dr, Hamilton",346,1799164.1834,5822364.0349
4610,14001995,University,"Opp 228 Old Farm Rd, Hamilton",347,1803748.1383,5815866.7194
3771,14001999,Orbiter,"Pūkete Rd, Hamilton (opp Cullimore St)",348,1797376.2704,5819955.8661
4620,14001999,Te Rapa,"Pūkete Rd, Hamilton (opp Cullimore St)",349,1797376.2704,5819955.8661
19537,14002032,Meteor,"130 Anglesea St, Hamilton",350,1801139.6428,5814763.1036
4604,14002032,Hillcrest,"130 Anglesea St, Hamilton",351,1801139.6428,5814763.1036
4608,14002032,Fitzroy,"130 Anglesea St, Hamilton",352,1801139.6428,5814763.1036
4610,14002032,University,"130 Anglesea St, Hamilton",353,1801139.6428,5814763.1036
4618,14002032,Hamilton Gardens Uni,"130 Anglesea St, Hamilton",354,1801139.6428,5814763.1036
4620,14002033,Te Rapa,"68 Māeroa Rd, Hamilton",355,1799236.0096,5816997.358
19537,14002036,Meteor,"12 Norton Rd, Hamilton",356,1799951.8058,5815602.3055
4620,14002036,Te Rapa,"12 Norton Rd, Hamilton",357,1799951.8058,5815602.3055
3771,14002040,Orbiter,"19 Ellicott Rd, Hamilton",358,1798029.1611,5816075.0366
4656,14002040,Nawton,"19 Ellicott Rd, Hamilton",359,1798029.1611,5816075.0366
15643,14002044,Bremworth / Templeview,"Opp 68 Whatawhata Rd, Hamilton",360,1797633.3691,5814487.9862
3771,14002044,Orbiter,"Opp 68 Whatawhata Rd, Hamilton",361,1797633.3691,5814487.9862
4638,14002044,Dinsdale,"Opp 68 Whatawhata Rd, Hamilton",362,1797633.3691,5814487.9862
15643,14002053,Bremworth / Templeview,"151 Duke St, Hamilton",363,1798331.6466,5813929.5574
3771,14002057,Orbiter,"130 Pūkete Rd, Hamilton",364,1797332.2382,5820307.113
4641,14002060,Flagstaff North,"7 Farringdon Dr, Hamilton",365,1799006.5566,5822066.939
3771,14002063,Orbiter,"212 Thomas Rd, Hamilton",366,1799795.4455,5821683.0946
4641,14002063,Flagstaff North,"212 Thomas Rd, Hamilton",367,1799795.4455,5821683.0946
9032,14002072,Rototuna Circular,"22 St. James Dr, Hamilton",368,1801268.6173,5821226.5824
3771,14002075,Orbiter,"452 Hukanui Rd, Hamilton",369,1800380.6864,5821440.0768
4641,14002075,Flagstaff North,"452 Hukanui Rd, Hamilton",370,1800380.6864,5821440.0768
9032,14002075,Rototuna Circular,"452 Hukanui Rd, Hamilton",371,1800380.6864,5821440.0768
12858,14002081,Comet,"674 Te Rapa Rd, Hamilton (PB Tech)",372,1797636.3054,5818994.4693
12858,14002083,Comet,"48 Saxbys Rd, Hamilton",373,1800564.1447,5811322.6845
3771,14002087,Orbiter,"Opp 299 Hukanui Rd, Hamilton",374,1800430.1935,5820056.0454
4616,14002087,Rototuna,"Opp 299 Hukanui Rd, Hamilton",375,1800430.1935,5820056.0454
4641,14002087,Flagstaff North,"Opp 299 Hukanui Rd, Hamilton",376,1800430.1935,5820056.0454
4648,14002087,Chartwell,"Opp 299 Hukanui Rd, Hamilton",377,1800430.1935,5820056.0454
4616,14002090,Rototuna,"11 Alconbury Dr, Hamilton",378,1800108.5411,5821851.1906
9022,14002090,Flagstaff,"11 Alconbury Dr, Hamilton",379,1800108.5411,5821851.1906
3771,14002093,Orbiter,"299 Hukanui Rd, Hamilton",380,1800432.5658,5819997.6944
4616,14002093,Rototuna,"299 Hukanui Rd, Hamilton",381,1800432.5658,5819997.6944
4641,14002093,Flagstaff North,"299 Hukanui Rd, Hamilton",382,1800432.5658,5819997.6944
4648,14002093,Chartwell,"299 Hukanui Rd, Hamilton",383,1800432.5658,5819997.6944
9032,14002093,Rototuna Circular,"299 Hukanui Rd, Hamilton",384,1800432.5658,5819997.6944
3771,14002096,Orbiter,"28 Foreman Rd, Hamilton",385,1796979.1837,5818551.3713
4656,14002096,Nawton,"28 Foreman Rd, Hamilton",386,1796979.1837,5818551.3713
4616,14002097,Rototuna,"19 Callum Brae Dr, Hamilton",387,1800030.1342,5820886.8648
12858,14002112,Comet,"370 Anglesea St, Hamilton (opp Transport Centre)",388,1800621.8722,5815506.8494
3771,14002116,Orbiter,"Opp 58 Peachgrove Rd, Hamilton (Boys High)",389,1802389.8769,5815435.4255
4610,14002116,University,"Opp 58 Peachgrove Rd, Hamilton (Boys High)",390,1802389.8769,5815435.4255
4641,14002116,Flagstaff North,"Opp 58 Peachgrove Rd, Hamilton (Boys High)",391,1802389.8769,5815435.4255
4638,14002124,Dinsdale,"Opp 187 Ward St, Hamilton (Girls High)",392,1800481.586,5815192.6618
4610,14002125,University,"68 Cameron Rd, Hamilton",393,1803257.9118,5815564.7121
15643,14002129,Bremworth / Templeview,"7 Queens Ave, Hamilton",394,1799916.5257,5815005.7673
4638,14002129,Dinsdale,"7 Queens Ave, Hamilton",395,1799916.5257,5815005.7673
4656,14002135,Nawton,"40 Dominion Rd, Hamilton",396,1797118.0218,5816765.3112
3771,14002137,Orbiter,"117 Avalon Dr, Hamilton",397,1797339.7617,5817177.1501
15643,14002145,Bremworth / Templeview,"15 Poaka Ave, Hamilton",398,1797602.9699,5814322.8321
19537,14002148,Meteor,"55 Hillcrest Rd, Hamilton",399,1804009.7693,5814586.0657
3771,14002160,Orbiter,"88 Ellicott Rd, Hamilton",400,1797557.8272,5815613.3481
19537,14002161,Meteor,"Gate 5, University of Waikato",401,1804301.677,5815298.6908
4606,14002162,Fairfield,"118 Holland Rd, Hamilton",402,1801602.9911,5817589.6414
4622,14002166,Pukete,"7 Tupelo St, Hamilton",403,1796654.7191,5821094.2007
4616,14002170,Rototuna,Rototuna Shopping Centre,404,1800402.3047,5821817.6489
9022,14002170,Flagstaff,Rototuna Shopping Centre,405,1800402.3047,5821817.6489
9032,14002170,Rototuna Circular,Rototuna Shopping Centre,406,1800402.3047,5821817.6489
4616,14002177,Rototuna,"63 Huntington Dr, Hamilton",407,1801172.7739,5820395.9331
4648,14002177,Chartwell,"63 Huntington Dr, Hamilton",408,1801172.7739,5820395.9331
19537,14002180,Meteor,"209 Clyde St, Hamilton",409,1802948.1623,5814979.0793
3771,14002180,Orbiter,"209 Clyde St, Hamilton",410,1802948.1623,5814979.0793
4610,14002180,University,"209 Clyde St, Hamilton",411,1802948.1623,5814979.0793
9022,14002181,Flagstaff,"94 Glen Lynne Ave, Hamilton",412,1800394.4305,5819959.5374
9032,14002181,Rototuna Circular,"94 Glen Lynne Ave, Hamilton",413,1800394.4305,5819959.5374
19537,14002187,Meteor,"35 Baverstock Rd, Hamilton",414,1796410.7231,5817218.0155
19537,14002230,Meteor,"73 Clyde St, Hamilton",415,1802160.3932,5814907.6419
3771,14002230,Orbiter,"73 Clyde St, Hamilton",416,1802160.3932,5814907.6419
4641,14002230,Flagstaff North,"73 Clyde St, Hamilton",417,1802160.3932,5814907.6419
3771,14002236,Orbiter,"222 Killarney Rd, Hamilton",418,1798091.0706,5814559.1683
4638,14002236,Dinsdale,"222 Killarney Rd, Hamilton",419,1798091.0706,5814559.1683
3771,14002240,Orbiter,"4 Foreman Rd, Hamilton",420,1796908.3539,5818291.3615
4656,14002240,Nawton,"4 Foreman Rd, Hamilton",421,1796908.3539,5818291.3615
19537,14002264,Meteor,"170 Dinsdale Rd, Hamilton",422,1796976.6797,5814858.8183
4638,14002264,Dinsdale,"170 Dinsdale Rd, Hamilton",423,1796976.6797,5814858.8183
3771,14002270,Orbiter,"81 Ellicott Rd, Hamilton",424,1797651.2512,5815658.0722
4618,14002271,Hamilton Gardens Uni,"Gate 10, University of Waikato",425,1804651.7164,5815129.8334
4608,14002272,Fitzroy,"2 Alison St, Hamilton",426,1800005.8945,5813712.6944
4638,14002277,Dinsdale,"30 Brymer Rd, Hamilton",427,1796107.2588,5815900.4151
4618,14002281,Hamilton Gardens Uni,"Opp 5 Jellicoe Dr, Hamilton",428,1801645.9215,5814208.2955
12858,14002283,Comet,"110A Māhoe St, Hamilton",429,1800267.8145,5812445.5177
19537,14002291,Meteor,"Opp Gate 2, University of Waikato",430,1803590.1573,5815277.7688
3718,14002291,Tauwhare Pa,"Opp Gate 2, University of Waikato",431,1803590.1573,5815277.7688
3771,14002291,Orbiter,"Opp Gate 2, University of Waikato",432,1803590.1573,5815277.7688
4610,14002291,University,"Opp Gate 2, University of Waikato",433,1803590.1573,5815277.7688
4618,14002291,Hamilton Gardens Uni,"Opp Gate 2, University of Waikato",434,1803590.1573,5815277.7688
4608,14002293,Fitzroy,"2 Willis St, Hamilton",435,1801419.2353,5812705.2984
4612,14002305,Claudelands,"89 Crosby Rd, Hamilton",436,1801796.2672,5818999.1802
4616,14002311,Rototuna,"44 Callum Brae Dr, Hamilton",437,1799996.6243,5820955.8529
4618,14002313,Hamilton Gardens Uni,"76 MacFarlane St, Hamilton",438,1801867.9351,5813916.5962
4620,14002321,Te Rapa,"12 Tōtara Dr, Hamilton",439,1798097.4001,5819831.7512
4622,14002321,Pukete,"12 Tōtara Dr, Hamilton",440,1798097.4001,5819831.7512
4606,14002327,Fairfield,"7 Mardon Rd, Hamilton",441,1801788.8617,5817533.8326
4620,14002331,Te Rapa,"11 Mitcham Ave, Hamilton",442,1798584.8826,5817012.9475
4622,14002336,Pukete,"4 Tupelo St, Hamilton",443,1796633.2525,5821074.0608
3771,14002345,Orbiter,"258 Thomas Rd, Hamilton",444,1799300.8256,5821590.5062
4616,14002346,Rototuna,"2 Cate Rd, Hamilton",445,1799860.1,5821398.7482
4620,14002347,Te Rapa,"92 Māeroa Rd, Hamilton",446,1799062.3436,5816871.8702
4612,14002355,Claudelands,"19 Radiata St, Hamilton",447,1802746.2723,5818282.0973
3771,14002357,Orbiter,"Opp 343 Hukanui Rd, Hamilton",448,1800374.8824,5820352.299
4616,14002357,Rototuna,"Opp 343 Hukanui Rd, Hamilton",449,1800374.8824,5820352.299
4641,14002357,Flagstaff North,"Opp 343 Hukanui Rd, Hamilton",450,1800374.8824,5820352.299
9032,14002357,Rototuna Circular,"Opp 343 Hukanui Rd, Hamilton",451,1800374.8824,5820352.299
12858,14002359,Comet,"82 Pembroke St, Hamilton",452,1800824.951,5813996.4224
3771,14002359,Orbiter,"82 Pembroke St, Hamilton",453,1800824.951,5813996.4224
4608,14002359,Fitzroy,"82 Pembroke St, Hamilton",454,1800824.951,5813996.4224
19537,14002361,Meteor,"82 Clyde St, Hamilton",455,1802199.7411,5814907.0704
3771,14002361,Orbiter,"82 Clyde St, Hamilton",456,1802199.7411,5814907.0704
4641,14002361,Flagstaff North,"82 Clyde St, Hamilton",457,1802199.7411,5814907.0704
4612,14002367,Claudelands,"95 Fifth Ave, Hamilton",458,1802599.1482,5817301.8275
19537,14002368,Meteor,"109 Dominion Rd, Hamilton",459,1796438.0066,5816536.3179
4620,14002370,Te Rapa,"4 Vardon Rd, Hamilton",460,1798527.7428,5817940.4874
9032,14002372,Rototuna Circular,"103 Thomas Rd, Hamilton",461,1800564.0208,5821610.3885
12858,14002373,Comet,"4 Prisk St, Hamilton",462,1800126.1998,5812377.7173
19537,14002376,Meteor,"Gate 2, University of Waikato",463,1803635.1194,5815326.2884
3718,14002376,Tauwhare Pa,"Gate 2, University of Waikato",464,1803635.1194,5815326.2884
3771,14002376,Orbiter,"Gate 2, University of Waikato",465,1803635.1194,5815326.2884
4610,14002376,University,"Gate 2, University of Waikato",466,1803635.1194,5815326.2884
4618,14002376,Hamilton Gardens Uni,"Gate 2, University of Waikato",467,1803635.1194,5815326.2884
19537,14002381,Meteor,"7 Anzac Parade, Hamilton",468,1801394.8789,5814714.9994
3771,14002381,Orbiter,"7 Anzac Parade, Hamilton",469,1801394.8789,5814714.9994
4604,14002381,Hillcrest,"7 Anzac Parade, Hamilton",470,1801394.8789,5814714.9994
4610,14002381,University,"7 Anzac Parade, Hamilton",471,1801394.8789,5814714.9994
4618,14002381,Hamilton Gardens Uni,"7 Anzac Parade, Hamilton",472,1801394.8789,5814714.9994
4606,14002383,Fairfield,"10 Ranfurly Ave, Hamilton",473,1800347.7988,5817244.8611
9032,14002400,Rototuna Circular,"94 Thomas Rd, Hamilton",474,1800619.4425,5821622.9197
12858,14002420,Comet,"14 Houchens Rd, Hamilton",475,1801855.2052,5811033.2231
4606,14002431,Fairfield,"10 Boundary Rd, Hamilton",476,1800797.3099,5816608.5581
4616,14002431,Rototuna,"10 Boundary Rd, Hamilton",477,1800797.3099,5816608.5581
9022,14002431,Flagstaff,"10 Boundary Rd, Hamilton",478,1800797.3099,5816608.5581
4656,14002439,Nawton,"57 Grandview Rd, Hamilton",479,1797372.6929,5816447.8735
4618,14002443,Hamilton Gardens Uni,"59 MacFarlane St, Hamilton",480,1801888.0536,5813813.726
4618,14002444,Hamilton Gardens Uni,"19 Wellington St, Hamilton",481,1801951.4327,5814391.7702
4618,14002452,Hamilton Gardens Uni,"14A Galloway St, Hamilton",482,1802925.6648,5813763.3953
4604,14002461,Hillcrest,"293 Cambridge Rd, Hamilton",483,1804611.4275,5813537.6776
4604,14002462,Hillcrest,"62 Howell Ave, Hamilton",484,1804176.0764,5813348.514
19537,14002469,Meteor,"34 Morris Rd, Hamilton",485,1804777.7331,5814155.5849
4604,14002475,Hillcrest,"4 Louise Pl, Hamilton",486,1804109.1801,5813272.891
4604,14002485,Hillcrest,"292 Cambridge Rd, Hamilton",487,1804592.9689,5813525.2561
4616,14002489,Rototuna,"52 Wentworth Dr, Hamilton",488,1799065.0939,5821865.111
4641,14002489,Flagstaff North,"52 Wentworth Dr, Hamilton",489,1799065.0939,5821865.111
4616,14002491,Rototuna,"37 Cate Rd, Hamilton",490,1799656.7106,5821801.5104
4641,14002491,Flagstaff North,"37 Cate Rd, Hamilton",491,1799656.7106,5821801.5104
4608,14002509,Fitzroy,Transport Centre (Platform I),492,1800562.6253,5815455.397
4616,14002510,Rototuna,Transport Centre (Platform J),493,1800559.9631,5815451.0205
9032,14002511,Rototuna Circular,Transport Centre (Platform K),494,1800557.3782,5815446.1979
9022,14002512,Flagstaff,Transport Centre (Platform L),495,1800555.0602,5815441.4798
4648,14002513,Chartwell,Transport Centre (Platform M),496,1800552.7395,5815436.6508
4606,14002514,Fairfield,Transport Centre (Platform N),497,1800550.9418,5815431.5869
4612,14002515,Claudelands,Transport Centre (Platform O),498,1800548.9761,5815426.8603
4604,14002516,Hillcrest,Transport Centre (Platform P),499,1800547.2583,5815421.4614
4610,14002517,University,Transport Centre (Platform Q),500,1800545.821,5815416.7219
4618,14002517,Hamilton Gardens Uni,Transport Centre (Platform Q),501,1800545.821,5815416.7219
4638,14002518,Dinsdale,Transport Centre (Platform R),502,1800544.2794,5815411.3187
15643,14002519,Bremworth / Templeview,Transport Centre (Platform S),503,1800543.1944,5815406.5706
4656,14002520,Nawton,Transport Centre (Platform T),504,1800541.8317,5815401.274
4622,14002521,Pukete,Transport Centre (Platform U),505,1800540.7385,5815396.193
4620,14002522,Te Rapa,Transport Centre (Platform V),506,1800539.3785,5815391.0075
15643,14002530,Bremworth / Templeview,Transport Centre,507,1800563.6576,5815480.3994
4604,14002530,Hillcrest,Transport Centre,508,1800563.6576,5815480.3994
4606,14002530,Fairfield,Transport Centre,509,1800563.6576,5815480.3994
4608,14002530,Fitzroy,Transport Centre,510,1800563.6576,5815480.3994
4610,14002530,University,Transport Centre,511,1800563.6576,5815480.3994
4612,14002530,Claudelands,Transport Centre,512,1800563.6576,5815480.3994
4616,14002530,Rototuna,Transport Centre,513,1800563.6576,5815480.3994
4618,14002530,Hamilton Gardens Uni,Transport Centre,514,1800563.6576,5815480.3994
4620,14002530,Te Rapa,Transport Centre,515,1800563.6576,5815480.3994
4622,14002530,Pukete,Transport Centre,516,1800563.6576,5815480.3994
4638,14002530,Dinsdale,Transport Centre,517,1800563.6576,5815480.3994
4648,14002530,Chartwell,Transport Centre,518,1800563.6576,5815480.3994
4656,14002530,Nawton,Transport Centre,519,1800563.6576,5815480.3994
9022,14002530,Flagstaff,Transport Centre,520,1800563.6576,5815480.3994
9032,14002530,Rototuna Circular,Transport Centre,521,1800563.6576,5815480.3994
3718,14002536,Tauwhare Pa,"595 Ruakura Rd, Newstead",522,1806926.1345,5815875.4186
3718,14002537,Tauwhare Pa,"Opp 595 Ruakura Rd, Newstead",523,1806901.3754,5815888.2777
3718,14002538,Tauwhare Pa,"Tauwhare Pā, Tauwhare",524,1813192.2149,5815259.5259
3720,14002539,Tamahere/Matangi,"604 Matangi Rd, Matangi",525,1810729.6498,5813244.0116
3720,14002540,Tamahere/Matangi,"Tamahere Eventide Home and Village, Tamahere",526,1806738.0573,5811533.2822
3720,14002541,Tamahere/Matangi,"Tamahere Skate Park and Village, Tamahere",527,1807100.3934,5810442.9608
3720,14002542,Tamahere/Matangi,"206 Newell Rd, Tamahere",528,1805401.556,5811050.7875
3720,14002543,Tamahere/Matangi,"603 Matangi Rd, Matangi",529,1810739.2613,5813252.2214
3720,14002544,Tamahere/Matangi,"Newell Rd, Tamahere (opp 3 Riverfields Ln)",530,1805405.9841,5811469.3961
3720,14002545,Tamahere/Matangi,"264B Newell Rd, Tamahere",531,1805853.42,5810820.8331
3720,14002546,Tamahere/Matangi,"Opp 334 Newell Rd, Tamahere",532,1806380.5091,5810399.3109
3720,14002548,Tamahere/Matangi,"235A Tauwhare Rd, Tauwhare",533,1809411.5772,5811651.1292
3720,14002549,Tamahere/Matangi,"360 Matangi Rd, Matangi (hail2ride)",534,1808458.1523,5813370.6998
3720,14002550,Tamahere/Matangi,"Atawhai Assisi Home, Matangi",535,1806526.633,5813361.85
3720,14002551,Tamahere/Matangi,"Matangi Rd, Matangi (opp Strawberry Farm) (hail2ride)",536,1807758.6928,5813141.2015
3720,14002553,Tamahere/Matangi,"Matangi Rd, Matangi (Estate Driveway) (hail2ride)",537,1807770.4625,5813151.6253
3720,14002554,Tamahere/Matangi,"Opp Atawhai Assisi Home, Matangi",538,1806566.3573,5813375.4455
3720,14002555,Tamahere/Matangi,"Opp 356 Matangi Rd, Matangi (hail2ride)",539,1808460.4073,5813400.9209
3720,14002556,Tamahere/Matangi,"Opp 235A Tauwhare Rd, Tauwhare",540,1809441.5911,5811628.3854
3720,14002557,Tamahere/Matangi,"Alfred Main Dr, Tamahere (near Kendrick Ln)",541,1806023.5117,5811999.349
3720,14002558,Tamahere/Matangi,"334 Newell Rd, Tamahere",542,1806402.0662,5810327.6602
3720,14002559,Tamahere/Matangi,"Opp 264B Newell Rd, Tamahere",543,1805835.7927,5810761.9873
3718,14002560,Tauwhare Pa,"Hoeka Rd, Matangi (after Tauhare Rd)",544,1811215.067,5813771.2005
3718,14002561,Tauwhare Pa,"Hoeka Rd, Matangi (near Woodside Rd) (hail2ride)",545,1810404.0829,5815647.4308
9032,14002565,Rototuna Circular,"46 Thomas Rd, Hamilton",546,1801018.8819,5821563.0045
4606,14002566,Fairfield,"205 Tramway Rd, Hamilton",547,1802407.4418,5818057.3629
3718,14002569,Tauwhare Pa,"Hoeka Rd, Matangi (opp Woodside Rd) (hail2ride)",548,1810405.5037,5815683.3575
12858,14002570,Comet,"2 Tomin Rd, Hamilton",549,1800957.7368,5811740.2545
3718,14002571,Tauwhare Pa,"Hoeka Rd, Matangi (before Tauwhare Rd)",550,1811218.9356,5813815.1408
3718,14002572,Tauwhare Pa,"643 Tauwhare Rd, Matangi",551,1811999.754,5814713.7942
3718,14002574,Tauwhare Pa,"Opp 643 Tauwhare Rd, Matangi",552,1812008.0703,5814702.4042
4616,14002588,Rototuna,"123 Wentworth Dr, Hamilton",553,1799152.461,5822371.6461
4612,14002589,Claudelands,"20 Chedworth Ave, Hamilton",554,1801257.1975,5819249.4267
4638,14002593,Dinsdale,"50 Western Heights Dr, Hamilton",555,1796437.7589,5815403.7696
9032,14002672,Rototuna Circular,"Opp 91 Barrington Dr, Hamilton",556,1801150.1753,5822256.5493
15643,14002674,Bremworth / Templeview,"25 Amanda Ave, Hamilton",557,1797368.3991,5813950.6161
3771,14002679,Orbiter,"356 Peachgrove Rd, Hamilton",558,1801721.3309,5817616.8346
4606,14002679,Fairfield,"356 Peachgrove Rd, Hamilton",559,1801721.3309,5817616.8346
4641,14002679,Flagstaff North,"356 Peachgrove Rd, Hamilton",560,1801721.3309,5817616.8346
19537,14002681,Meteor,"31 Nevada Rd, Hamilton",561,1805113.4567,5815103.6101
4648,14002682,Chartwell,"Opp 667 River Rd, Hamilton",562,1799728.5629,5817933.6008
9022,14002682,Flagstaff,"Opp 667 River Rd, Hamilton",563,1799728.5629,5817933.6008
4656,14002687,Nawton,"68 Breckons Ave, Hamilton",564,1796945.4858,5816751.6749
12858,14002688,Comet,"201 Te Rapa Rd, Hamilton",565,1799120.4761,5817554.1522
4622,14002688,Pukete,"201 Te Rapa Rd, Hamilton",566,1799120.4761,5817554.1522
12858,14002691,Comet,"20 Deanwell Ave, Hamilton",567,1800402.7092,5811482.7521
4618,14002695,Hamilton Gardens Uni,"89 Fox St, Hamilton",568,1803073.8069,5814118.2081
12858,14002701,Comet,Transport Centre (Anglesea St),569,1800614.9666,5815489.2653
4618,14002756,Hamilton Gardens Uni,"37 Brookfield St, Hamilton",570,1802491.7118,5813779.9002
9032,14002765,Rototuna Circular,"1768 River Rd, Hamilton",571,1797676.0107,5821414.6445
4618,14002769,Hamilton Gardens Uni,"2 Wellington St, Hamilton",572,1801782.4774,5814337.0816
9032,14002789,Rototuna Circular,"22 Thomas Rd, Hamilton",573,1801303.6912,5821489.3245
4656,14002793,Nawton,"61 Rimu St, Hamilton",574,1799075.273,5816123.6292
9032,14002854,Rototuna Circular,"Opp 1770 River Rd, Hamilton",575,1797628.4961,5821426.3315
12858,14002863,Comet,"36 Deanwell Ave, Hamilton",576,1800375.5653,5811636.027
4622,14002882,Pukete,"5 Braid Rd, Hamilton",577,1798984.5399,5818646.4981
19537,14002886,Meteor,"78 Morrinsville Rd, Hamilton",578,1805077.5232,5813941.3601
3720,14002886,Tamahere/Matangi,"78 Morrinsville Rd, Hamilton",579,1805077.5232,5813941.3601
4618,14002886,Hamilton Gardens Uni,"78 Morrinsville Rd, Hamilton",580,1805077.5232,5813941.3601
4620,14002889,Te Rapa,"13 Norris Ave, Hamilton",581,1798207.0167,5818773.634
4638,14002954,Dinsdale,"27 Caernarvon St, Hamilton (Caernarvon Park)",582,1797110.9692,5814572.2459
4612,14002968,Claudelands,"901 Heaphy Tce, Hamilton",583,1801256.8995,5816621.7642
4620,14002970,Te Rapa,"Opp 66 Garnett Ave, Hamilton",584,1798428.215,5817592.4634
4656,14002974,Nawton,"153 Rimu St, Hamilton",585,1798370.2525,5816247.6859
12858,14002987,Comet,"3 Deanwell Ave, Hamilton",586,1800412.7815,5811335.9381
